unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent,temperature,Canonicalized SMILES,Canonicalized Taste,Source,Original Labels
serjeant2329,CC(C)(O)C(=O)O,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",pKa1,3.776,25,"I=0.1, concentration constant",E3bg,Approximate,C60,Values in mixed solvents are also given,,"propanoic acid, 2-hydroxy-2-methyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,CC(C)(O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2329,CC(C)(O)C(=O)O,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",pKa1,4.0,25,I=0.05-2.0,"E3bg, R4",Approximate,D22,,,"propanoic acid, 2-hydroxy-2-methyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,CC(C)(O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2329,CC(C)(O)C(=O)O,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",pKa1,3.75,25,"I=0.5(NaClO4), concentration constant",E3bg,Approximate,S105,,,"propanoic acid, 2-hydroxy-2-methyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,CC(C)(O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2329,CC(C)(O)C(=O)O,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",pKa1,3.61,25,"I=0.5, mixed constant",E3bg,Uncertain,L77,,,"propanoic acid, 2-hydroxy-2-methyl-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,CC(C)(O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2330,O=C(O)C(O)(CO)CO,"InChI=1S/C4H8O5/c5-1-4(9,2-6)3(7)8/h5-6,9H,1-2H2,(H,7,8)",pKa1,3.29,25,"I=0.5(NaClO4), concentration constant",E3bg,Approximate,S105,,,"2,3-dihydroxy-2-hydroxymethyl- Propanoic acid","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)C(O)(CO)CO,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2338,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C4HF9O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H",pKa1,5.4,25,Conditions not stated,E3bg,Uncertain,D65,,,"2-propanol, 1,1,1,3,3,3-hexafluoro-2-trifluoromethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2338,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C4HF9O/c5-2(6,7)1(14,3(8,9)10)4(11,12)13/h14H",pKa1,5.4,25,Mixed constant,E3bg,Uncertain,K37,,,"2-propanol, 1,1,1,3,3,3-hexafluoro-2-trifluoromethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2339,O=C/C(Cl)=C(/Cl)C(=O)O,"InChI=1S/C4H2Cl2O3/c5-2(1-7)3(6)4(8)9/h1H,(H,8,9)/b3-2-",pKa1,4.2,25,,E,,V11,,,"2-Butenoic acid, 2,3-dichloro-4-oxo-",['manual_inconsistent'],1,Mucochloric acid,serjeant,,A,,,25.0,O=C/C(Cl)=C(/Cl)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2342,O=c1[nH]cc([N+](=O)[O-])c(=O)[nH]1,"InChI=1S/C4H3N3O4/c8-3-2(7(10)11)1-5-4(9)6-3/h1H,(H2,5,6,8,9)",pKa1,5.55,20,C=0.001,E3bg,Approximate,B129,,,"pyrimidine-2,4(14,3H)-dione, 5-nitro-","['OPSIN_nickname1', 'cirpy_nickname1', 'pubchem_nickname1', 'chemaxon_nickname1']",4,5-Nitrouracil,serjeant,,A,,,20.0,O=c1[nH]cc([N+](=O)[O-])c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2342,O=c1[nH]cc([N+](=O)[O-])c(=O)[nH]1,"InChI=1S/C4H3N3O4/c8-3-2(7(10)11)1-5-4(9)6-3/h1H,(H2,5,6,8,9)",pKa1,5.56,25,titrant (CH3)4NOH,E3bg,Approximate,J16,,,"pyrimidine-2,4(14,3H)-dione, 5-nitro-","['OPSIN_nickname1', 'cirpy_nickname1', 'pubchem_nickname1', 'chemaxon_nickname1']",4,5-Nitrouracil,serjeant,,A,,,25.0,O=c1[nH]cc([N+](=O)[O-])c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2344,O=C(O)c1c[nH]cn1,"InChI=1S/C4H4N2O2/c7-4(8)3-1-5-2-6-3/h1-2H,(H,5,6)(H,7,8)",pKa1,6.26,20,"C=0.01, I=0.10(NaCl)",E3bg,Uncertain,L58,,,4-Imidazolecarboxylic-acid,"['OPSIN_name1', 'manual_only_one']",2,,serjeant,,A,,,20.0,O=C(O)c1c[nH]cn1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2344,O=C(O)c1c[nH]cn1,"InChI=1S/C4H4N2O2/c7-4(8)3-1-5-2-6-3/h1-2H,(H,5,6)(H,7,8)",pKa1,6.02,25,"C=0.0001, I=0.10(NaCl), mixed constant",O5,Approximate,L58,,,4-Imidazolecarboxylic-acid,"['OPSIN_name1', 'manual_only_one']",2,,serjeant,,A,,,25.0,O=C(O)c1c[nH]cn1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2345,O=C(O)c1cc[nH]n1,"InChI=1S/C4H4N2O2/c7-4(8)3-1-2-5-6-3/h1-2H,(H,5,6)(H,7,8)",pKa1,3.74,25,C=0.01,E3bg,Uncertain,H1,,,3-Pyrazolecarboxylic acid,['manual_inconsistent'],1,,serjeant,,A,Room temp,,25.0,O=C(O)c1cc[nH]n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2346,O=c1ccc(=O)[nH][nH]1,"InChI=1S/C4H4N2O2/c7-3-1-2-4(8)6-5-3/h1-2H,(H,5,7)(H,6,8)",pKa1,5.67,25,C=0.0002,E3bg,Approximate,M32,,,"Pyridazine-3,6(1H,2H)-dione",['manual_inconsistent'],1,Maleic hydrazide,serjeant,,A,,,25.0,O=c1ccc(=O)[nH][nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2348,O=c1cc(O)[nH]cn1,"InChI=1S/C4H4N2O2/c7-3-1-4(8)6-2-5-3/h1-2H,(H2,5,6,7,8)",pKa1,5.4,20,C=0.02 (Unstable to alkali),E3bg,Uncertain,A36,,,"pyrimidin-4(1H)-one, 6-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,O=c1cc(O)[nH]cn1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2350,O=c1cc(O)[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",pKa1,3.99,25,Conditions not stated,O5,Approximate,B124,Thermodynamic quantities are derived from the results,,"pyrimidine-2,4-(1H,3H)-dione, 6-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,25.0,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2350,O=c1cc(O)[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",pKa1,4.02,25,"C=0.000009, I=0.003-0.03",O3,Approximate,A67,,,"pyrimidine-2,4-(1H,3H)-dione, 6-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,25.0,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2350,O=c1cc(O)[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",pKa1,3.9,25,Conditions not stated,O5,Uncertain,F32,,,"pyrimidine-2,4-(1H,3H)-dione, 6-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,25.0,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2350,O=c1cc(O)[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",pKa1,3.969,15,Conditions not stated,O5,Approximate,B124,Thermodynamic quantities are derived from the results,,"pyrimidine-2,4-(1H,3H)-dione, 6-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,15.0,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2350,O=c1cc(O)[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",pKa1,3.98,20,Conditions not stated,O5,Approximate,B124,Thermodynamic quantities are derived from the results,,"pyrimidine-2,4-(1H,3H)-dione, 6-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,20.0,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2350,O=c1cc(O)[nH]c(=O)[nH]1,"InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)",pKa1,3.999,30,Conditions not stated,O5,Approximate,B124,Thermodynamic quantities are derived from the results,,"pyrimidine-2,4-(1H,3H)-dione, 6-hydroxy-","['chemaxon_name1', 'manual_only_one']",2,,serjeant,,A,,,30.0,O=c1cc(O)[nH]c(=O)[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2352,Nc1nc(=O)c([N+](=O)[O-])c[nH]1,"InChI=1S/C4H4N4O3/c5-4-6-1-2(8(10)11)3(9)7-4/h1H,(H3,5,6,7,9)",pKa1,6.7,20,C=0.001,E3bg,Approximate,B129,,,"pyrimidin-4(1H)-one, 2-amino-5-nitro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,Nc1nc(=O)c([N+](=O)[O-])c[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2362,Cn1ncc(=O)[nH]c1=O,"InChI=1S/C4H5N3O2/c1-7-4(9)6-3(8)2-5-7/h2H,1H3,(H,6,8,9)",pKa1,6.99,25,C=0.001,E3bg,Approximate,G62,,,"1,2,4-Triazine-3,5(2H,4H)-dione, 2-methyl-","['OPSIN_name1', 'chemaxon_name1', 'chemaxon_nickname1']",3,6-Azauracil 1-methyl,serjeant,,A,,,25.0,Cn1ncc(=O)[nH]c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2362,Cn1ncc(=O)[nH]c1=O,"InChI=1S/C4H5N3O2/c1-7-4(9)6-3(8)2-5-7/h2H,1H3,(H,6,8,9)",pKa1,6.99,25,Titrant (CH3)4NOH,E3bg,Approximate,J16,,,"1,2,4-Triazine-3,5(2H,4H)-dione, 2-methyl-","['OPSIN_name1', 'chemaxon_name1', 'chemaxon_nickname1']",3,6-Azauracil 1-methyl,serjeant,,A,,,25.0,Cn1ncc(=O)[nH]c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2366,Cn1c(=O)nc[nH]c1=O,"InChI=1S/C4H5N3O2/c1-7-3(8)5-2-6-4(7)9/h2H,1H3,(H,5,6,8,9)",pKa1,6.58,25,Titrant (CH3)4NOH,E3bg,Approximate,J16,,,"1,3,5-Triazine-2,4(1H,3H)-dione, 3-methyl-","['OPSIN_name1', 'chemaxon_name1', 'chemaxon_nickname1']",3,"5-Azauracil, 3-methyl",serjeant,,A,,,25.0,Cn1c(=O)nc[nH]c1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2368,COc1nc[nH]c(=O)n1,"InChI=1S/C4H5N3O2/c1-9-4-6-2-5-3(8)7-4/h2H,1H3,(H,5,6,7,8)",pKa1,6.92,25,,E3bg,Approximate,P69,,,"1,3,5-Triazin-2(1H)-one, 4-methoxy-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,COc1nc[nH]c(=O)n1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2369a,CC=C(Cl)C(=O)O,"InChI=1S/C4H5ClO2/c1-2-3(5)4(6)7/h2H,1H3,(H,6,7)",pKa1,2.8,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"2-Butenoic acid, 2-chloro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,23.0,CC=C(Cl)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2369b,CC=C(Cl)C(=O)O,"InChI=1S/C4H5ClO2/c1-2-3(5)4(6)7/h2H,1H3,(H,6,7)",pKa1,3.22,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"2-Butenoic acid, 2-chloro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,23.0,CC=C(Cl)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2370b,C/C(Cl)=C/C(=O)O,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",pKa1,3.91,25,C=0.01,E3bg,Approximate,L17,,,"2-Butenoic acid, 3-chloro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,C/C(Cl)=C/C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2370a,C/C(Cl)=C/C(=O)O,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",pKa1,4.07,25,C=0.01,E3bg,Approximate,L17,,,"2-Butenoic acid, 3-chloro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,C/C(Cl)=C/C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2370b,C/C(Cl)=C/C(=O)O,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",pKa1,3.95,25,C=0.01,E3bg,Approximate,B112,,,"2-Butenoic acid, 3-chloro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,C/C(Cl)=C/C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2370a,C/C(Cl)=C/C(=O)O,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",pKa1,4.1,25,C=0.01,E3bg,Approximate,B112,,,"2-Butenoic acid, 3-chloro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,25.0,C/C(Cl)=C/C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2370b,C/C(Cl)=C/C(=O)O,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",pKa1,3.93,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"2-Butenoic acid, 3-chloro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,23.0,C/C(Cl)=C/C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2370a,C/C(Cl)=C/C(=O)O,"InChI=1S/C4H5ClO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)/b3-2-",pKa1,4.09,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"2-Butenoic acid, 3-chloro-","['OPSIN_name1', 'cirpy_name1', 'pubchem_name1', 'chemaxon_name1']",4,,serjeant,,A,,,23.0,C/C(Cl)=C/C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2371b,ClC/C=C/C(=O)O,"InChI=1S/C4H5ClO2/c5-3-1-2-4(6)7/h1-2H,3H2,(H,6,7)/b2-1+",pKa1,4.15,23,C=0.01,E3bg,Approximate,D45,,,"2-Butenoic acid, 4-chloro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,23.0,O=C(O)/C=C/CCl,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2372,C=CC(Cl)C(=O)O,"InChI=1S/C4H5ClO2/c1-2-3(5)4(6)7/h2-3H,1H2,(H,6,7)",pKa1,2.55,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"3-Butenoic acid, 2-chloro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,23.0,C=CC(Cl)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2373a,Cl\C=C/CC(=O)O,"InChI=1S/C4H5ClO2/c5-3-1-2-4(6)7/h1,3H,2H2,(H,6,7)/b3-1-",pKa1,4.07,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"3-Butenoic acid, 4-chloro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,23.0,O=C(O)C/C=C\Cl,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2373b,Cl/C=C/CC(=O)O,"InChI=1S/C4H5ClO2/c5-3-1-2-4(6)7/h1,3H,2H2,(H,6,7)/b3-1+",pKa1,4.12,23,C=0.01,E3bg,Approximate,D45,Values in mixed solvents are also given,,"3-Butenoic acid, 4-chloro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,23.0,O=C(O)C/C=C/Cl,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2375b,CC(Br)=CC(=O)O,"InChI=1S/C4H5BrO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",pKa1,3.74,25,C=0.01,E3bg,Approximate,L17,,,"2-Butenoic acid, 3-bromo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(Br)=CC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2375a,CC(Br)=CC(=O)O,"InChI=1S/C4H5BrO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",pKa1,3.98,25,C=0.01,E3bg,Approximate,L17,,,"2-Butenoic acid, 3-bromo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(Br)=CC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2376b,CC(I)=CC(=O)O,"InChI=1S/C4H5IO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",pKa1,3.77,25,C=0.01,E3bg,Approximate,L17,,,"2-Butenoic acid, 3-iodo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(I)=CC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2376a,CC(I)=CC(=O)O,"InChI=1S/C4H5IO2/c1-3(5)2-4(6)7/h2H,1H3,(H,6,7)",pKa1,3.9,25,C=0.01,E3bg,Approximate,L17,,,"2-Butenoic acid, 3-iodo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(I)=CC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2379,N#CCCC([N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C4H5N3O4/c5-3-1-2-4(6(8)9)7(10)11/h4H,1-2H2",pKa1,3.45,25,"I=0.05(phthalate buffers), mixed constant",O5,Approximate,S77,,,"butanenitrile, 4,4-dinitro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,N#CCCC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2379,N#CCCC([N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C4H5N3O4/c5-3-1-2-4(6(8)9)7(10)11/h4H,1-2H2",pKa1,2.5,20,"I=0.05(phthalate buffers), mixed constant",O5,Approximate,T58a,,,"butanenitrile, 4,4-dinitro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,N#CCCC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2380,O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C4H5N3O8/c8-3(9)1-2-4(5(10)11,6(12)13)7(14)15/h1-2H2,(H,8,9)",pKa1,3.64,25,C=0.01,E3bg,Uncertain,F5,,,"4,4,4-trinitro- Butanoic acid","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2381,O=C(O)C(O)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C4H5N3O9/c8-2(3(9)10)1-4(5(11)12,6(13)14)7(15)16/h2,8H,1H2,(H,9,10)",pKa1,3.05,25,C=0.01,E3bg,Approximate,F5,,,"2-hydroxy-4,4,4-trinitro- Butanoic acid","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,O=C(O)C(O)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2382,Cn1ncc(=S)[nH]c1=S,"InChI=1S/C4H5N3S2/c1-7-4(9)6-3(8)2-5-7/h2H,1H3,(H,6,8,9)",pKa1,5.76,25,C=0.001,E3bg,Approximate,G63,,,"1,2,4-Triazine-3,5(2H,4H)-dithione, 2-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,Cn1ncc(=S)[nH]c1=S,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2384,Cc1n[nH]c(=S)[nH]c1=S,"InChI=1S/C4H5N3S2/c1-2-3(8)5-4(9)7-6-2/h1H3,(H2,5,7,8,9)",pKa1,6.1,25,C=0.001,E3bg,Approximate,J17,,,"1,2,4-Triazine-3,5(2H,4H)-dithione, 6-methyl-","['OPSIN_name1', 'pubchem_name1', 'chemaxon_name1']",3,,serjeant,,A,,,25.0,Cc1n[nH]c(=S)[nH]c1=S,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2385,Cc1n[nH]c(N)nc1=O,"InChI=1S/C4H6N4O/c1-2-3(9)6-4(5)8-7-2/h1H3,(H3,5,6,8,9)",pKa1,2.19,25,,O5,Approximate,P70,,,"1,2,4-Triazin-5(2H)-one, 3-amino-6-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,Cc1n[nH]c(N)nc1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2386,Cn1c(N)nncc1=O,"InChI=1S/C4H6N4O/c1-8-3(9)2-6-7-4(8)5/h2H,1H3,(H2,5,7)",pKa1,3.95,25,,O5,Approximate,P70,,,"1,2,4-Triazin-5(4H)-one, 3-amino-4-methyl-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,Cn1c(N)nncc1=O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2388,CC1(CC(=O)O)N=N1,"InChI=1S/C4H6N2O2/c1-4(5-6-4)2-3(7)8/h2H2,1H3,(H,7,8)",pKa1,3.9,25,,E3bg,Uncertain,C57,,,"3H-Diazurin-3-ylacetic acid, 3-methyl-",['manual_no_smiles'],1,"Butanoic acid, 3,3-(NN')azo",serjeant,,A,,,25.0,CC1(CC(=O)O)N=N1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2395,O=C1Nc2nn[nH]c2C(NO)N1,"InChI=1S/C4H6N6O2/c11-4-5-2-1(7-10-8-2)3(6-4)9-12/h3,9,12H,(H3,5,6,7,8,10,11)",pKa1,6.45,20,,O5,Approximate,A35,,,"1H-1,2,3-Triazolo[4,5-d]pyrimidin-5(4H)-one, 6,7-dihydro-7-hydroxyamino-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,20 (assumed),,20.0,O=C1Nc2nn[nH]c2C(NO)N1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2397,CC(=S)SCC(=O)O,"InChI=1S/C4H6O2S2/c1-3(7)8-2-4(5)6/h2H2,1H3,(H,5,6)",pKa1,2.9,25,"I=0.1(NaClO4), concentration constant",E3bg,Uncertain,J9,,,"3-Thiapentanoic acid, 4-thioxo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(=S)SCC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2397,CC(=S)SCC(=O)O,"InChI=1S/C4H6O2S2/c1-3(7)8-2-4(5)6/h2H2,1H3,(H,5,6)",pKa1,2.99,25,"I=0.1(NaClO4), concentration constant",O2,Uncertain,J9,,,"3-Thiapentanoic acid, 4-thioxo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,25 (assumed),,25.0,CC(=S)SCC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2398,CC(=O)SCC(=O)O,"InChI=1S/C4H6O3S/c1-3(5)8-2-4(6)7/h2H2,1H3,(H,6,7)",pKa1,3.23,25,"I=0.1(NaClO4), concentration constant",O2,Approximate,J9,,,"3-Thiapentanoic acid, 4-oxo-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,25.0,CC(=O)SCC(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2399,C=CCC([N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C4H6N2O4/c1-2-3-4(5(7)8)6(9)10/h2,4H,1,3H2",pKa1,4.99,20,,O5,Uncertain,S81,,,"1-Butene, 4,4-dinitro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,C=CCC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
serjeant2399,C=CCC([N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C4H6N2O4/c1-2-3-4(5(7)8)6(9)10/h2,4H,1,3H2",pKa1,4.92,20,,O5,Approximate,T58a,,,"1-Butene, 4,4-dinitro-","['OPSIN_name1', 'chemaxon_name1']",2,,serjeant,,A,,,20.0,C=CCC([N+](=O)[O-])[N+](=O)[O-],sour,IUPAC Dissocation Constants,pKa between 2 and 7
