,Canonicalized SMILES,Canonicalized Taste,Original Labels,Source
2034,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21.[Na+].[Na+],bitter,"Bitter, Bitterness",chemtastes_db
2035,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,bitter,"Bitter, Bitterness",chemtastes_db
2036,O=S=O,bitter,"Bitter, Bitterness",chemtastes_db
2037,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc21,bitter,"Bitter, Bitterness",chemtastes_db
2038,COC(=O)C(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)C(=O)OC1C2(C)CCC(C2)C1(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2039,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2040,C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C2C(=O)OCCC21O,bitter,"Bitter, Bitterness",chemtastes_db
2041,CCOC(=O)c1cc(OC)c(O)c(OC)c1,bitter,"Bitter, Bitterness",chemtastes_db
2042,Cl.Nc1c2c(nc3ccccc13)CCCC2,bitter,"Bitter, Bitterness",chemtastes_db
2043,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,bitter,"Slightly bitter, Bitterness",chemtastes_db
2044,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2045,C=C1C(=O)OC2C=C(C)C(O)CCC(C)=CC(O)C12,bitter,"Bitter, Bitterness",chemtastes_db
2046,C=C1CC2OC(=O)C(=C)C2C(O)C=C(C)CCC1O,bitter,"Bitter, Bitterness",chemtastes_db
2047,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CCC(C)=CC(OC(C)=O)C12,bitter,"Bitter, Bitterness",chemtastes_db
2048,NCCS(=O)(=O)O,bitter,"Bitter, Bitterness",chemtastes_db
2049,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,bitter,"Bitter, Bitterness",chemtastes_db
2050,CCC(C)C(=O)OC(C)C1(O)CCC2(O)C3CCC4CC(OC5CC(OC)C(OC6CC(OC)C(OC7OC(C)C(OC8OC(CO)C(O)C(O)C8O)C(OC)C7O)C(C)O6)C(C)O5)CCC4(C)C3CC(OC(C)=O)C12C,bitter,"Bitter, Bitterness",chemtastes_db
2051,CC1(O)CCC(C(C)(C)O)CC1,bitter,"Slightly bitter, Bitterness",chemtastes_db
2052,CC1=CCC(C(C)(C)OC=O)CC1,bitter,"Bitter, Bitterness",chemtastes_db
2053,CC1=CCC(C(C)(C)OC(=O)CC(C)C)CC1,bitter,"Bitter, Bitterness",chemtastes_db
2054,CCC(=O)OC(C)(C)C1CC=C(C)CC1,bitter,"Bitter, Bitterness",chemtastes_db
2055,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,bitter,"Faintly bitter, Bitterness",chemtastes_db
2056,CCC(C)C1=C2C(=O)C3CC(C(C)(C)O)C4(O)CC(C(C)(C)O1)C2(O)C34O,bitter,"Bitter, Bitterness",chemtastes_db
2057,CC(C)C1=C2C(=O)C3CC(C(C)(C)O)C4(O)CC(C(C)(C)O1)C2(O)C34O,bitter,"Bitter, Bitterness",chemtastes_db
2058,CC(C)CC1=C2C(=O)C3CC(C(C)(C)O)C4(O)CC(C(C)(C)O1)C2(O)C34O,bitter,"Bitter, Bitterness",chemtastes_db
2059,CC[N+](CC)(CC)CC.[OH-],bitter,"Bitter, Bitterness",chemtastes_db
2060,CC1C2CC(O)C3C(C2)(C(=O)OC2CCC(C)(C)C4C(O)OCC243)C1O,bitter,"Bitter, Bitterness",chemtastes_db
2061,CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3O)C1CCC(=O)C21CO1,bitter,"Bitter, Bitterness",chemtastes_db
2062,CC(=O)OCC1=C2C(OC3OC(CO)C(O)C(O)C3O)CC(C)C3(CC(c4ccoc4)OC3=O)C2CCC1,bitter,"Bitter, Bitterness",chemtastes_db
2063,CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3=O)C1CC(O)CC21CO1,bitter,"Bitter, Bitterness",chemtastes_db
2064,Cn1cnc2c1c(=O)[nH]c(=O)n2C,bitter,"Bitter, Bitterness",chemtastes_db
2065,Cn1c(=O)c2[nH]cnc2n(C)c1=O,bitter,"Bitter, Bitterness",chemtastes_db
2066,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],bitter,"Bitter, Bitterness",chemtastes_db
2067,CC(=O)Nc1ccc(C=NNC(N)=S)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2068,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,bitter,"Bitter, Bitterness",chemtastes_db
2069,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],bitter,"Bitter, Bitterness",chemtastes_db
2070,CC(=S)Nc1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db
2071,S=C(Nc1ccccc1)Nc1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db
2072,C=CCNC(N)=S,bitter,"Bitter, Bitterness",chemtastes_db
2073,Cl.O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,bitter,"Bitter, Bitterness",chemtastes_db
2074,COc1ccc2cc1-c1cc(ccc1O)CC1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)C(C2)N(C)CC3,bitter,"Bitter, Bitterness",chemtastes_db
2075,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2.Cl,bitter,"Bitter, Bitterness",chemtastes_db
2076,Cl.c1ccc(CC2=NCCN2)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2077,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,bitter,"Bitter, Bitterness",chemtastes_db
2078,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,bitter,"Bitter, Bitterness",chemtastes_db
2079,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,bitter,"Bitter, Bitterness",chemtastes_db
2080,CCC(C)C(=O)C1=C(O)C(O)C(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2081,CCC(C)C(=O)C1=C(O)C(O)(C(=O)C=CC(C)C)C(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2082,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)C1(O)C(=O)C=CC(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2083,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C1(O)C(=O)C=CC(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2084,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)C1O,bitter,"Bitter, Bitterness",chemtastes_db
2085,CC1NC(=O)C2CCCN2C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2086,CC1NC(=O)C(C(C)C)NC1=O,bitter,"Bitter, Bitterness",chemtastes_db
2087,CC(C)C1NC(=O)C(Cc2ccccc2)NC1=O,bitter,"Bitter, Bitterness",chemtastes_db
2088,CC(C)=CCC1C(O)=C(C(=O)CC(C)C)C(=O)C1O,bitter,"Bitter, Bitterness",chemtastes_db
2089,CCC(C)C(=O)C1=C(O)C(O)(C(=O)CC=C(C)C)C(CC=C(C)C)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2090,CC(C)=CCC(=O)C1(O)C(O)=C(C(=O)C(C)C)C(=O)C1CC=C(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2091,CC(C)=CCC(=O)C1(O)C(O)=C(C(=O)CC(C)C)C(=O)C1CC=C(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2092,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O,bitter,"Bitter, Bitterness",chemtastes_db
2093,CCOC(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2094,COC(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2095,CC=Cc1cc(OC)ccc1OC(=O)C(C)CC,bitter,"Bitter, Bitterness",chemtastes_db
2096,CCN(CC)c1cc(C)nc2ncnn12,bitter,"Bitter, Bitterness",chemtastes_db
2097,CC(=O)OCC(COC(C)=O)OC(C)=O,bitter,"Bitter, Bitterness",chemtastes_db
2098,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,bitter,"Bitter, Bitterness",chemtastes_db
2099,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,bitter,"Bitter, Bitterness",chemtastes_db
2100,C=C(C)C1CC2(O)C(CC3C(=O)C(C(=O)C(C)CC)=C(O)C32O)C1(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2101,CCC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2102,CCC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(O)CC32O)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2103,CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(CC(C(C)C)C3(C)C)(C1=O)C2=O,bitter,"Bitter, Bitterness",chemtastes_db
2104,C=C(C)C1CC2(O)C(CC3C(=O)C(C(=O)C(C)C)=C(O)C32O)C1(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2105,CC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2106,CC(C)C(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(O)CC32O)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2107,CC(C)=CCC12CC3C(CC(C(C)C)C3(C)C)(C(=O)C(C(=O)C(C)C)=C1O)C2=O,bitter,"Bitter, Bitterness",chemtastes_db
2108,C=C(C)C1CC2(O)C(CC3C(=O)C(C(=O)CC(C)C)=C(O)C32O)C1(C)C,bitter,"Bitter, Bitterness",chemtastes_db
2109,CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2110,CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)OC(O)CC32O)C1=O,bitter,"Bitter, Bitterness",chemtastes_db
2111,CC(C)=CCC12CC3C(CC(C(C)C)C3(C)C)(C(=O)C(C(=O)CC(C)C)=C1O)C2=O,bitter,"Bitter, Bitterness",chemtastes_db
2112,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[I-],bitter,"Bitter, Bitterness",chemtastes_db
2113,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,bitter,"Bitter, Bitterness",chemtastes_db
2114,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,bitter,"Bitter, Bitterness",chemtastes_db
2115,CN1C(=O)OC(C)(C)C1=O,bitter,"Faintly bitter, Bitterness",chemtastes_db
2116,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2.O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,bitter,"Bitter, Bitterness",chemtastes_db
2117,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,bitter,"Bitter, Bitterness",chemtastes_db
2118,CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db
2119,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db
2120,NC(Cc1c[nH]c2ccccc12)C(=O)N1CCCC1C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db
2121,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db
2122,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,bitter,"Bitter, Bitterness",chemtastes_db
2123,O=c1ccc2ccc(O)cc2o1,bitter,"Bitter, Bitterness",chemtastes_db
2124,C=C1C(=O)OC2CC(C)(CCCC(C)=O)C(=O)CC12,bitter,"Bitter, Bitterness",chemtastes_db
2125,NC(N)=O,bitter,"Slightly bitter; Bitter, Bitterness",chemtastes_db
2126,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,bitter,"Bitter, Bitterness",chemtastes_db
2127,CCCC(CCC)C(N)=O,bitter,"Bitter, Bitterness",chemtastes_db
2128,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,bitter,"Bitter, Bitterness",chemtastes_db
2129,CCOC(=O)c1ccc(O)c(OC)c1,bitter,"Bitter, Bitterness",chemtastes_db
2130,C=C1C2CCC3C(CCC4C5(C)CCCC43C3OCCN3C5)(C2)C1O,bitter,"Bitter, Bitterness",chemtastes_db
2131,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12,bitter,"Bitter, Bitterness",chemtastes_db
2132,CCC=C(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],bitter,"Bitter, Bitterness",chemtastes_db
2133,C=CC1CNCCC1CCC(=O)c1ccnc2ccc(OC)cc12.Cl,bitter,"Bitter, Bitterness",chemtastes_db
2134,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,bitter,"Bitter, Bitterness",chemtastes_db
2135,C=C1C(=O)OC2C1CCC(=O)CC1(C)CCC(O)OC21,bitter,"Bitter, Bitterness",chemtastes_db
2136,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[Na+],bitter,"Slightly bitter, Bitterness",chemtastes_db
2137,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,bitter,"Bitter, Bitterness",chemtastes_db
2138,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2139,COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)CC(O)C(C)(C)O2,bitter,"Bitter, Bitterness",chemtastes_db
2140,COc1cc2c(c(O)c1C(=O)C=Cc1ccc(O)cc1)C=CC(C)(C)O2,bitter,"Bitter, Bitterness",chemtastes_db
2141,C=C(C)C(O)Cc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,bitter,"Bitter, Bitterness",chemtastes_db
2142,COc1cc(O)c(CC(O)C(C)(C)O)c(O)c1C(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2143,COc1cc(O)c(CCC(C)(C)O)c(O)c1C(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2144,COc1cc(O)c2c(c1C(=O)C=Cc1ccc(O)cc1)OC(C(C)(C)O)C2,bitter,"Bitter, Bitterness",chemtastes_db
2145,COc1cc(O)c2c(c1C(=O)C=Cc1ccc(O)cc1)OC(C)(C)C(O)C2,bitter,"Bitter, Bitterness",chemtastes_db
2146,COc1cc(O)c(CCC(C)(C)OC)c(O)c1C(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2147,C=C(C)CCc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,bitter,"Bitter, Bitterness",chemtastes_db
2148,COc1cc(O)c2ccoc2c1C(=O)C=Cc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db
2149,CCOC(C)(C)CCc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,bitter,"Bitter, Bitterness",chemtastes_db
2150,O=c1c2ccccc2oc2ccccc12,bitter,"Bitter, Bitterness",chemtastes_db
2151,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,bitter,"Bitter, Bitterness",chemtastes_db
2152,C=C1C(=O)OC2C1CCC(=C)C1CC(OC(C)=O)C(=C)C12,bitter,"Bitter, Bitterness",chemtastes_db
2153,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,bitter,"Bitter, Bitterness",chemtastes_db
2154,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,bitter,"Bitter/Burning; Bitter, Bitterness",chemtastes_db
2155,CCC=CCC=CCC=CCCCCCCCC(=O)O,bitter,"Bitter, burning, pungent, like fresh walnut; Bitter, Bitterness",chemtastes_db
2156,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,bitter,"Bitter, Bitterness",chemtastes_db
2157,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,bitter,"Bitter/Burning; Bitter(2), Bitterness",chemtastes_db
2158,OCC1OC(O)C(O)C(O)C1O,bitter,"Sweet/Bitter; Bitter, Bitterness",chemtastes_db
2159,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,bitter,"Bitter, Bitterness",chemtastes_db
2160,CC(C(=O)[O-])[n+]1cc(O)ccc1CO,umami,"Umami, Umaminess",chemtastes_db
2161,CCC=CCCC=CC(=O)NC1CC1,umami,"Umami, Umaminess",chemtastes_db
2162,CC(C)=CCCC(C)=CCNC(=O)C1CC1,umami,"Umami, Umaminess",chemtastes_db
2163,CC(NCC(=O)O)C(=O)O,umami,"Umami, Umaminess",chemtastes_db
2164,O=C(O)CC(OC1OC(CO)C(O)C(O)C1O)C(=O)O,umami,"Umami, Umaminess",chemtastes_db
2165,CCCCNC(=O)C(C)Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,umami,"Umami, Umaminess",chemtastes_db
2166,C=CCSc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,umami,"Umami, Umaminess",chemtastes_db
2167,O=c1[nH]c(SCc2ccco2)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,umami,"Umami, Umaminess",chemtastes_db
2168,O=c1[nH]c(=S)[nH]c2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,umami,"Umami, Umaminess",chemtastes_db
2169,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=S)[nH]1,umami,"Umami, Umaminess",chemtastes_db
2170,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,umami,"Umami, Umaminess",chemtastes_db
2171,NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)O,umami,"Weak umami, Umaminess",chemtastes_db
2172,C=CCOc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Ca+2],umami,"Umami, Umaminess",chemtastes_db
2173,CC(C)=CCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Ca+2],umami,"Umami, Umaminess",chemtastes_db
2174,NC(CCC(=O)O)C(=O)[O-].NC(CCC(=O)O)C(=O)[O-].[Ca+2],umami,"Umami, Umaminess",chemtastes_db
2175,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Ca+2],umami,"Umami, Umaminess",chemtastes_db
2176,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Ca+2],umami,"Umami, Umaminess",chemtastes_db
2177,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Ca+2].[Ca+2],umami,"Umami, Umaminess",chemtastes_db
2178,CC1CCC(C(C)C)C(NC(=O)C2CC2)C1,umami,"Umami, Umaminess",chemtastes_db
2179,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[K+].[K+],umami,"Umami, Umaminess",chemtastes_db
2180,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[K+].[K+],umami,"Umami, Umaminess",chemtastes_db
2181,C=C(C)CSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2182,CC=CCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2183,CC1(C)OC2C(COP(=O)([O-])[O-])OC(n3cnc4c(=O)[nH]c(N)nc43)C2O1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2184,CC1(C)OC2C(COP(=O)([O-])[O-])OC(n3cnc4c(=O)[nH]cnc43)C2O1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2185,O=c1[nH]c(Cl)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2186,CCOc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2187,CCOC(=O)CCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2188,CCOCCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2189,CCc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2190,CCSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2191,O=c1[nH]c(SCc2ccco2)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2192,CC(C)Oc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2193,COc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2194,Cc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2195,Cc1nc(S)c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2n1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2196,CSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2197,CSc1nc(S)c2ncn(C3OC(COP(=O)([O-])[O-])C(O)C3O)c2n1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2198,CCCOc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2199,O=c1[nH]c(-c2ccccc2)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2200,O=c1[nH]c(SCC2CCCO2)nc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2201,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2202,O=P([O-])([O-])OCC1OC(n2cnc3c(Cl)ncnc32)C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2203,O=P([O-])([O-])OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2204,Nc1nc2c(ncn2C2CC(O)C(COP(=O)([O-])[O-])O2)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2205,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2206,Cn1cnc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c1=O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2207,CN(C)c1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2208,CNc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2209,CSc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)n1C.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2210,Cn1c(N)nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c1=O.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2211,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+].[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2212,CCOC(=O)CCCNC(=O)OC1CC(C)CCC1C(C)C,umami,"Umami, Umaminess",chemtastes_db
2213,NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,umami,"Weak umami, Umaminess",chemtastes_db
2214,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,umami,"Umami, Umaminess",chemtastes_db
2215,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],umami,"Umami, Umaminess",chemtastes_db
2216,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,umami,"Umami, Umaminess",chemtastes_db
2217,NC(C(=O)O)c1cc(=O)[nH]o1,umami,"Umami, Umaminess",chemtastes_db
2218,CCNC(=O)CCC(N)C(=O)O,umami,"Umami, Umaminess",chemtastes_db
