,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass
606,CC1OC(OC2C(O)C(CO)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)C2O)C(O)C(O)C1O,CC1OC(OC2C(O)C(CO)OC(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
607,O=P(O)(O)OCC1OC(n2cnc3c([Se])ncnc32)C(O)C1O,O=P(O)(O)OCC1OC(n2cnc3c([Se])ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0
608,Nc1ncnc2c1ncn2C1OC(COP(=O)=O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CO[P+](=O)[O-])C(O)C1O,sweet,sweet-like,flavor_db,0
609,OCC(O)C(O)C(O)COO,OCC(O)C(O)C(O)COO,sweet,sweet-like,flavor_db,0
610,OC1COC2OC(C(O)COC3OC1C(O)C3O)C(O)C2O,OC1COC2OC(C(O)COC3OC1C(O)C3O)C(O)C2O,sweet,sweet,flavor_db,0
611,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,"Sweet, Sweetness",chemtastes_db,0
612,CC1OC(OCCO)C(O)C(O)C1O,CC1OC(OCCO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
613,C/C=C(/C)C(=O)OC(C)C(=O)c1cc(OC)c2c(c1)OCO2,C/C=C(/C)C(=O)OC(C)C(=O)c1cc(OC)c2c(c1)OCO2,bitter,bitter,phytocompounds_db,0
614,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
615,C=C(C)C1=CC=C(C)CC1,C=C(C)C1=CC=C(C)CC1,undefined,"woody, herbal, turpentine, camphor",flavor_db,0
616,CC(C)C1CCC(C)C2C(C(=O)NC3CCCC3)C12,CC(C)C1CCC(C)C2C(C(=O)NC3CCCC3)C12,umami,"Umami, Umaminess",chemtastes_db,0
617,OCC1(O)SCC(O)C(O)C1O,OCC1(O)SCC(O)C(O)C1O,sweet,"Very sweet, Sweetness",chemtastes_db,0
618,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,bitter,"Bitter, Bitterness",chemtastes_db,0
619,CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,CCCC(NC(=O)C(N)CC(=O)O)C(=O)OC,sweet,"Sweet, Sweetness",chemtastes_db,0
620,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2O)cc1O,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2O)cc1O,sweet,sweet-like,flavor_db,0
621,CC(NC1C(C)(C)SC1(C)C)C(=O)NC(=O)C(N)CC(=O)O,CC(NC1C(C)(C)SC1(C)C)C(=O)NC(=O)C(N)CC(=O)O,sweet,sweet-like,flavor_db,0
622,CC1CO1,CC1CO1,sweet,"ethereal, sweet",flavor_db,0
623,CCN(CC)c1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,CCN(CC)c1nc2c(N)ncnc2n1C1OC2COP(=O)(O)OC2C1O,sweet,sweet-like,flavor_db,0
624,C=C(C)C1CC=C(C=O)CC1,C=C(C)C1CC=C(C=O)CC1,sweet,"Sweet; Slightly sweet, Sweetness",chemtastes_db,0
625,OC[C]1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,OC[C]1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
626,Nc1ncnc2c1ncn2C1OC(CCOP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CCOP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
627,Nc1ccc(Br)cc1C(=O)O,Nc1ccc(Br)cc1C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
628,CC(SC(C)C(=O)O)C(=O)O,CC(SC(C)C(=O)O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
629,COC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)(C)C(=O)O,COC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)(C)C(=O)O,sweet,sweet,flavor_db,0
630,OCC1OC(OC2OC(CO)C(O)C(OS)C2O)C(O)C(O)C1O,OCC1OC(OC2OC(CO)C(O)C(OS)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
631,COc1cc(O)c2c(=O)cc(-c3ccc(OC4OC(C)C(O)C(O)C4O)c(O)c3)oc2c1,COc1cc(O)c2c(=O)cc(-c3ccc(OC4OC(C)C(O)C(O)C4O)c(O)c3)oc2c1,sweet,sweet-like,flavor_db,0
632,CC1OC(Oc2oc3cc(O)cc(O)c3c(=O)c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,CC1OC(Oc2oc3cc(O)cc(O)c3c(=O)c2-c2ccc(O)c(O)c2)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
633,Cc1cc(C)c(O)c(C)c1,Cc1cc(C)c(O)c(C)c1,undefined,"phenolic, mild",flavor_db,0
634,Cc1ccc2c(c1)S(=O)(=O)NC2=O,Cc1ccc2c(c1)S(=O)(=O)NC2=O,sweet,"Sweet, Sweetness",chemtastes_db,0
635,CCCCO[P+]([O-])(OCCCC)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,CCCCO[P+]([O-])(OCCCC)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0
636,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)O1,sweet,sweet-like,flavor_db,0
637,CC(=CC(C)C)C(=O)O,CC(=CC(C)C)C(=O)O,sour,"acidic, fruity, honey, cheese",flavor_db,0
638,CCCCOC(=O)Cc1ccccc1,CCCCOC(=O)Cc1ccccc1,undefined,"rose, chocolate, honey",flavor_db,0
639,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)cc3o2)ccc1O,sweet,sweet-like,flavor_db,0
640,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(N)CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
641,Nc1ncnc2c1ncn2C1OC(CO)C(O[P+](O)(O)[S-])C1O[P+](O)(O)[S-],Nc1ncnc2c1ncn2C1OC(CO)C(O[P+](O)(O)[S-])C1O[P+](O)(O)[S-],sweet,sweet-like,flavor_db,0
642,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,CC(C)(C)OC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,sweet,sweet,flavor_db,0
643,Nc1ncnc2c1ncn2C1CC(OP(=O)(O)OCC(O)CO)C(CO)O1,Nc1ncnc2c1ncn2C1CC(OP(=O)(O)OCC(O)CO)C(CO)O1,sweet,sweet-like,flavor_db,0
644,COC(=O)COC(OC1C(O)C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)OC(C(=O)OC)C1O)C(O)C(=O)OC,COC(=O)COC(OC1C(O)C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)OC(C(=O)OC)C1O)C(O)C(=O)OC,sweet,sweet-like,flavor_db,0
645,COc1c(O)cc2occ(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)c(=O)c2c1O,COc1c(O)cc2occ(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)c(=O)c2c1O,sweet,sweet-like,flavor_db,0
646,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CO)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)CO)C(O)C1O,sweet,sweet-like,flavor_db,0
647,Cc1ccc(S(=O)(=O)C2(C(=O)O)CCCC2)cc1,Cc1ccc(S(=O)(=O)C2(C(=O)O)CCCC2)cc1,undefined,"Non-sweet, Non-sweetness",chemtastes_db,0
648,COc1ccc(O)cc1,COc1ccc(O)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0
649,CC(=O)OC1CC(C)=C2C=CC(C)(O)C2C2OC(=O)C(C)C12,CC(=O)OC1CC(C)=C2C=CC(C)(O)C2C2OC(=O)C(C)C12,bitter,bitter,phytocompounds_db,0
650,C#CC#CCCCCC=CC(=O)NCC(C)CC,C#CC#CCCCCC=CC(=O)NCC(C)CC,bitter,bitter; astringent,phytocompounds_db,0
651,CCCCCCCCCCCCCCCCCCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OCCCCCCCCCCCCCCCCCC)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OCCCCCCCCCCCCCCCCCC)C(O)C2O)C(O)C(O)C1O,CCCCCCCCCCCCCCCCCCOC(=O)C1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4C(=O)C=C4C6CC(C)(C(=O)OCCCCCCCCCCCCCCCCCC)CCC6(C)CCC45C)C3(C)C)OC(C(=O)OCCCCCCCCCCCCCCCCCC)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
652,Nc1ncnc2c1nc(NCCP(=O)(O)O)n2C1OC(CO)C(O)C1O,Nc1ncnc2c1nc(NCCP(=O)(O)O)n2C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
653,CC1CCC(C(C)C)OC(=O)C1,CC1CCC(C(C)C)OC(=O)C1,undefined,"brown, sugar, maple syrup",flavor_db,0
654,Nc1ncnc2c1nc(Cl)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1nc(Cl)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
655,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
656,CCC(C)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
657,O=[N+]([O-])c1cc(Br)cc(Br)c1O,O=[N+]([O-])c1cc(Br)cc(Br)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
658,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
659,CC(=O)OCC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)OC2OC(C)C(O)C(O)C2O)CC1O,CC(=O)OCC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)OC2OC(C)C(O)C(O)C2O)CC1O,sweet,sweet-like,flavor_db,0
660,NC(=O)CCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
661,COOC1OC(CO)C(O)C(O)C1O,COOC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
662,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,bitter,bitter,flavor_db,0
663,CC(C)(O)CCNc1ncnc2nc[nH]c12,CC(C)(O)CCNc1ncnc2nc[nH]c12,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
664,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
665,COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1ccc2c(c1)[nH]c1c(C)nccc12,bitter,bitter,phytocompounds_db,0
666,CC1(O)C(O)C(COP(=O)(O)O)OC1n1cnc2c(N)ncnc21,CC1(O)C(O)C(COP(=O)(O)O)OC1n1cnc2c(N)ncnc21,sweet,sweet-like,flavor_db,0
667,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CCC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
668,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(=O)O)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
669,CC1OC(OC2C(OC3C(OC4CCC5(C)C(C4)C(C)(CO)CC4(C)C5CC=C5C6CC(C)(C)C(O)CC6(C)CCC54C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3C(OC4CCC5(C)C(C4)C(C)(CO)CC4(C)C5CC=C5C6CC(C)(C)C(O)CC6(C)CCC54C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
670,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OP(=O)(O)OC2C1O,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OP(=O)(O)OC2C1O,sweet,sweet-like,flavor_db,0
671,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
672,CCCCCCC(OC1OC(CO)C(O)C(O)C1O)C(O)CO,CCCCCCC(OC1OC(CO)C(O)C(O)C1O)C(O)CO,sweet,sweet,flavor_db,0
673,COC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,COC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
674,CCCCCCCCOC1OC(C(C)O)C(O)C1O,CCCCCCCCOC1OC(C(C)O)C(O)C1O,sweet,sweet,flavor_db,0
675,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
676,O=C(O)CSc1ccc(F)cc1,O=C(O)CSc1ccc(F)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
677,OCC1(O)OC(COC2(CO)OCC(O)C(O)C2O)C(O)C1O,OCC1(O)OC(COC2(CO)OCC(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
678,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,0
679,OC1C(OC2(CCl)OC(CCl)C(O)C2O)OC(CCl)C(Cl)C1O,OC1C(OC2(CCl)OC(CCl)C(O)C2O)OC(CCl)C(Cl)C1O,sweet,"Sweet(4); Intensely sweet(2), Sweetness",chemtastes_db,0
680,Cc1nc2c([nH]c1=O)c(=O)[nH]c(=O)n2C,Cc1nc2c([nH]c1=O)c(=O)[nH]c(=O)n2C,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
681,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1OP(=O)(O)O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1OP(=O)(O)O,sweet,sweet-like,flavor_db,0
682,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,bitter,"Bitter, Bitterness",chemtastes_db,0
683,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
684,OCC(O)CC(O)C1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,OCC(O)CC(O)C1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,sweet,sweet,flavor_db,0
685,CC(=CC(=O)O)c1cc(C)cc(C)c1O,CC(=CC(=O)O)c1cc(C)cc(C)c1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
686,O=CC(OS(=O)(=O)O)C(O)C(O)C(O)CO,O=CC(OS(=O)(=O)O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,0
687,CC(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,CC(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
688,CCOC(=O)c1nc2cnc[nH]c-2nc1=O,CCOC(=O)c1nc2cnc[nH]c-2nc1=O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
689,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
690,CC1C(=O)C23CC1CCC2C12COC(=O)C1C(C)(C)C(O)CC2OC3=O,CC1C(=O)C23CC1CCC2C12COC(=O)C1C(C)(C)C(O)CC2OC3=O,undefined,"Tasteless, Tastelessness",chemtastes_db,0
691,COc1ccc2c(=O)cc(-c3ccc4c(c3)OCO4)n(C)c2c1,COc1ccc2c(=O)cc(-c3ccc4c(c3)OCO4)n(C)c2c1,bitter,bitter (insufficient evidence),phytocompounds_db,0
692,OCC1OC(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,OCC1OC(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,0
693,CCNc1nc(=O)n(C)cc1C,CCNc1nc(=O)n(C)cc1C,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
694,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,undefined,"Heating, pungent, and tingling, Miscellaneous",chemtastes_db,0
695,COc1cc(C(=O)OCC2OC(Oc3cc(O)ccc3C(=O)CCc3ccc(O)cc3)C(O)C(O)C2O)cc(OC)c1O,COc1cc(C(=O)OCC2OC(Oc3cc(O)ccc3C(=O)CCc3ccc(O)cc3)C(O)C(O)C2O)cc(OC)c1O,sweet,sweet-like,flavor_db,0
696,COC(=O)C(Cc1ccccc1)N(Cl)C(=O)C(N)CC(=O)O,COC(=O)C(Cc1ccccc1)N(Cl)C(=O)C(N)CC(=O)O,sweet,sweet,flavor_db,0
697,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CCC(C)(C)O)C(O)CC12C,Cc1c(O)c(OC2OC(CO)C(O)C(O)C2O)cc2c1CCC1C2(C)C(=O)CC2(C)C(C(C)(O)C(=O)CCC(C)(C)O)C(O)CC12C,bitter,bitter,phytocompounds_db,0
698,OCC(O)CC(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(O)CO,OCC(O)CC(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C(O)CO,sweet,sweet,flavor_db,0
699,[N-]=[N+]=NC1C(COP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O,[N-]=[N+]=NC1C(COP(=O)(O)O)OC(n2cnc3c(N)ncnc32)C1O,sweet,sweet-like,flavor_db,0
700,CCCO,CCCO,undefined,"alcoholic, fermented, alcohol, musty, fusel, pungent, peanut",flavor_db,0
701,OCC1OC(O)C(OF)C(O)C1O,OCC1OC(O)C(OF)C(O)C1O,sweet,sweet,flavor_db,0
702,CC(O)CCC(=O)NCCc1ccccc1,CC(O)CCC(=O)NCCc1ccccc1,umami,"Umami, Umaminess",chemtastes_db,0
703,C(=Cc1ccc(N=NC(=NNc2ccccc2)c2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(N=NC(=NNc2ccccc2)c2ccccc2)cc1)c1ccccc1,sweet,sweet-like,flavor_db,0
704,COc1ccc(COc2ccccc2)cc1O,COc1ccc(COc2ccccc2)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,0
705,CC(N)C(=O)NC(C(=O)O)C(C)C,CC(N)C(=O)NC(C(=O)O)C(C)C,bitter,"Bitter, Bitterness",chemtastes_db,0
706,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)O)C(C)C,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)O)C(C)C,sweet,sweet,flavor_db,0
707,CC(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C(N)CCCN=C(N)N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
708,OCC1OC(CO)(OC2OC(CO[Al])C(O)C(O)C2O)C(O)C1O,[AlH2+].[O-]CC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
709,O=C1c2c(O)cc(OC3OC(O)C(O)C(O)C3O)cc2OC(c2ccc(O)c(O)c2)C1O,O=C1c2c(O)cc(OC3OC(O)C(O)C(O)C3O)cc2OC(c2ccc(O)c(O)c2)C1O,sweet,sweet-like,flavor_db,0
710,CC(N)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,CC(N)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
711,CC(NC(=O)C1CCCN1C(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(NC(=O)C1CCCN1C(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
712,CC=CCOc1ccc(NC(=O)N(C)C)cc1,CC=CCOc1ccc(NC(=O)N(C)C)cc1,sweet,sweet-like,flavor_db,0
713,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)c(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)c(O)c12,sweet,sweet-like,flavor_db,0
714,C=C(CO)C(=O)OC1CC23OC2CCC(=CC2OC(=O)C(=C)C21)COC3O,C=C(CO)C(=O)OC1CC23OC2CCC(=CC2OC(=O)C(=C)C21)COC3O,bitter,bitter,phytocompounds_db,0
715,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O.[Cl-].[K+],OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O.[Cl-].[K+],sweet,sweet-like,flavor_db,0
716,NC(CS)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(CS)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
